Unit_Price,Quantity,Discount,Total_Price,Cluster_KMeans
1.4100000000000001,8.0,0.0,11.280000000000001,1
0.5600000000000005,16.0,0.05,8.510000000000005,0
1.7999999999999998,11.0,0.0,19.799999999999997,1
1.79,28.0,0.05,47.61,0
1.5899999999999999,8.0,0.0,12.719999999999999,1
0.5600000000000005,3.0,0.0,1.6800000000000068,1
1.6100000000000003,38.0,0.1,55.06,2
0.5800000000000001,8.0,0.0,4.640000000000001,1
0.5700000000000003,6.999999999999998,0.0,3.990000000000009,1
1.3100000000000005,11.0,0.0,14.409999999999997,1
2.0699999999999994,34.0,0.1,63.34,2
1.2000000000000002,13.0,0.0,15.599999999999994,1
1.2599999999999998,15.0,0.0,18.900000000000006,1
1.2699999999999996,42.0,0.1,48.00999999999999,2
0.8300000000000001,9.0,0.05,7.099999999999994,0
1.5300000000000002,6.0,0.0,9.180000000000007,1
0.5899999999999999,10.0,0.0,5.900000000000006,1
2.0500000000000003,13.0,0.0,26.650000000000006,1
1.5899999999999999,8.0,0.0,12.719999999999999,1
2.19,3.0,0.0,6.569999999999993,1
1.2300000000000004,6.999999999999998,0.0,8.61,1
2.38,13.0,0.0,30.939999999999998,1
1.9900000000000007,6.0,0.0,11.939999999999998,1
5.03,15.0,0.0,75.45,1
1.38,12.0,0.0,16.560000000000002,1
0.6200000000000001,1.0,0.0,0.6200000000000045,1
1.0499999999999998,11.0,0.0,11.549999999999997,1
2.35,6.0,0.0,14.099999999999994,1
3.21,9.0,0.0,28.89,1
0.5300000000000002,8.0,0.0,4.239999999999995,1
1.1899999999999995,49.0,0.05,55.39,3
1.2400000000000002,6.999999999999998,0.0,8.680000000000007,1
1.58,47.0,0.05,70.55,3
1.5300000000000002,3.0,0.0,4.590000000000003,1
3.67,14.0,0.0,51.379999999999995,1
1.7999999999999998,11.0,0.0,19.799999999999997,1
1.5899999999999999,12.0,0.0,19.08,1
2.35,54.0,0.05,120.56,3
1.0499999999999998,13.0,0.0,13.650000000000006,1
1.5899999999999999,5.0,0.0,7.950000000000003,1
2.36,43.0,0.05,96.41,3
3.56,12.0,0.0,42.72,1
1.0899999999999999,8.0,0.0,8.719999999999999,1
4.88,12.0,0.0,58.56,1
1.0700000000000003,4.0,0.0,4.280000000000001,1
1.6399999999999997,6.0,0.0,9.840000000000003,1
2.75,54.0,0.1,133.65,2
0.46999999999999975,2.0,0.0,0.9399999999999977,1
3.23,15.0,0.0,48.45,1
0.9900000000000002,2.0,0.0,1.9799999999999898,1
1.9799999999999995,36.0,0.05,67.72,3
1.0199999999999996,11.0,0.0,11.219999999999999,1
2.19,8.0,0.0,17.519999999999996,1
0.5300000000000002,11.0,0.0,5.829999999999998,1
4.48,6.999999999999998,0.0,31.36,1
1.5899999999999999,6.0,0.0,9.539999999999992,1
0.4800000000000004,41.0,0.05,18.700000000000003,3
4.19,15.0,0.0,62.849999999999994,1
0.5600000000000005,4.0,0.0,2.240000000000009,1
1.0099999999999998,8.0,0.0,8.079999999999998,1
1.0499999999999998,5.0,0.0,5.25,1
2.12,3.0,0.0,6.359999999999999,1
0.96,5.0,0.0,4.799999999999997,1
1.21,9.0,0.0,10.89,1
1.6899999999999995,1.0,0.0,1.6899999999999977,1
3.46,2.0,0.0,6.920000000000002,1
0.8899999999999997,10.0,0.0,8.900000000000006,1
2.19,1.0,0.0,2.1899999999999977,1
1.7999999999999998,6.999999999999998,0.0,12.599999999999994,1
0.8600000000000003,10.0,0.0,8.599999999999994,1
0.5499999999999998,14.0,0.0,7.700000000000003,1
1.13,10.0,0.05,10.730000000000004,0
2.12,13.0,0.0,27.560000000000002,1
1.4100000000000001,14.0,0.0,19.739999999999995,1
2.34,13.0,0.0,30.42,1
0.41000000000000014,13.0,0.05,5.060000000000002,0
0.96,12.0,0.0,11.519999999999996,1
1.37,11.0,0.0,15.069999999999993,1
1.6100000000000003,3.0,0.0,4.829999999999998,1
3.46,4.0,0.0,13.840000000000003,1
1.0999999999999996,5.0,0.0,5.5,1
1.9100000000000001,27.0,0.1,46.41,4
0.5800000000000001,6.0,0.0,3.4799999999999898,1
1.2699999999999996,3.0,0.0,3.8100000000000023,1
2.27,48.0,0.1,98.06,2
1.6899999999999995,5.0,0.0,8.450000000000003,1
1.0999999999999996,5.0,0.0,5.5,1
0.40000000000000036,24.0,0.05,9.120000000000005,0
2.19,23.0,0.05,47.849999999999994,0
2.13,6.0,0.0,12.780000000000001,1
1.6799999999999997,11.0,0.0,18.480000000000004,1
3.31,6.0,0.0,19.86,1
2.16,61.0,0.05,125.17,3
2.93,8.0,0.0,23.439999999999998,1
3.57,47.0,0.1,151.01,2
1.21,16.0,0.05,18.39,0
3.21,9.0,0.0,28.89,1
3.21,6.0,0.0,19.260000000000005,1
1.9900000000000007,11.0,0.0,21.89,1
4.35,4.0,0.0,17.400000000000006,1
3.02,24.0,0.05,68.86,0
1.8600000000000003,27.0,0.05,47.71000000000001,0
2.0500000000000003,6.999999999999998,0.0,14.349999999999994,1
4.88,15.0,0.0,73.2,1
3.11,1.0,0.0,3.1100000000000136,1
3.31,11.0,0.0,36.41,1
0.6100000000000003,9.0,0.0,5.489999999999995,1
0.96,11.0,0.0,10.560000000000002,1
1.71,8.0,0.0,13.680000000000007,1
3.56,2.0,0.0,7.1200000000000045,1
1.5300000000000002,1.0,0.0,1.5300000000000011,1
1.9400000000000004,15.0,0.0,29.099999999999994,1
0.5600000000000005,10.0,0.0,5.599999999999994,1
0.5600000000000005,4.0,0.0,2.240000000000009,1
1.7999999999999998,6.999999999999998,0.0,12.599999999999994,1
2.93,13.0,0.0,38.09,1
2.16,38.0,0.05,77.98,3
2.13,6.0,0.0,12.780000000000001,1
2.28,6.0,0.0,13.680000000000007,1
2.27,6.0,0.0,13.620000000000005,1
1.0499999999999998,5.0,0.0,5.25,1
1.6100000000000003,6.0,0.0,9.659999999999997,1
1.2300000000000004,3.0,0.0,3.6899999999999977,1
2.0500000000000003,15.0,0.0,30.75,1
1.9900000000000007,6.999999999999998,0.0,13.930000000000007,1
3.56,9.0,0.0,32.03999999999999,1
0.96,1.0,0.0,0.960000000000008,1
3.23,3.0,0.0,9.689999999999998,1
1.2599999999999998,51.0,0.05,61.05,3
1.3100000000000005,5.0,0.0,6.549999999999997,1
3.21,4.0,0.0,12.840000000000003,1
2.68,24.0,0.1,57.89,4
1.63,3.0,0.0,4.890000000000001,1
0.5499999999999998,9.0,0.0,4.950000000000003,1
3.02,12.0,0.0,36.24000000000001,1
0.7999999999999998,31.0,0.05,23.560000000000002,3
0.96,12.0,0.0,11.519999999999996,1
0.9299999999999997,14.0,0.0,13.019999999999996,1
0.5300000000000002,6.999999999999998,0.0,3.710000000000008,1
1.1899999999999995,3.0,0.0,3.569999999999993,1
1.71,2.0,0.0,3.4199999999999875,1
1.75,3.0,0.0,5.25,1
0.5800000000000001,2.0,0.0,1.1599999999999966,1
0.9100000000000001,17.0,0.05,14.700000000000003,0
1.8600000000000003,13.0,0.0,24.180000000000007,1
2.06,19.0,0.05,37.18000000000001,0
0.9900000000000002,6.0,0.0,5.939999999999998,1
2.27,15.0,0.0,34.05,1
3.23,3.0,0.0,9.689999999999998,1
1.58,11.0,0.0,17.379999999999995,1
1.0899999999999999,6.0,0.0,6.540000000000006,1
3.23,6.0,0.0,19.379999999999995,1
1.38,1.0,0.0,1.3799999999999955,1
0.9299999999999997,5.0,0.0,4.650000000000006,1
0.5199999999999996,45.0,0.05,22.230000000000004,3
1.6399999999999997,1.0,0.0,1.6399999999999864,1
3.43,5.0,0.0,17.150000000000006,1
1.1500000000000004,17.0,0.05,18.569999999999993,0
1.0700000000000003,1.0,0.0,1.0699999999999932,1
1.0300000000000002,12.0,0.05,11.739999999999995,0
1.42,2.0,0.0,2.8400000000000034,1
1.0700000000000003,15.0,0.0,16.049999999999997,1
1.04,12.0,0.0,12.480000000000004,1
2.76,8.0,0.05,20.980000000000004,0
3.33,6.0,0.0,19.980000000000004,1
0.5600000000000005,12.0,0.0,6.719999999999999,1
0.96,6.0,0.0,5.760000000000005,1
1.0899999999999999,14.0,0.0,15.260000000000005,1
3.21,4.0,0.0,12.840000000000003,1
0.96,12.0,0.0,11.519999999999996,1
1.17,29.0,0.1,30.539999999999992,4
0.45999999999999996,15.0,0.0,6.900000000000006,1
0.9399999999999995,43.0,0.05,38.400000000000006,3
1.0700000000000003,6.0,0.0,6.420000000000002,1
2.4,43.0,0.1,92.88,2
1.4900000000000002,1.0,0.0,1.490000000000009,1
2.26,11.0,0.0,24.86,1
0.96,6.0,0.0,5.760000000000005,1
1.42,4.0,0.0,5.680000000000007,1
0.6299999999999999,11.0,0.0,6.930000000000007,1
0.6299999999999999,3.0,0.0,1.8899999999999864,1
4.19,10.0,0.0,41.900000000000006,1
3.02,10.0,0.0,30.200000000000003,1
0.5099999999999998,8.0,0.05,3.8799999999999955,0
1.9400000000000004,14.0,0.0,27.159999999999997,1
0.5600000000000005,14.0,0.0,7.840000000000003,1
2.27,8.0,0.0,18.159999999999997,1
0.5800000000000001,13.0,0.0,7.540000000000006,1
0.5600000000000005,13.0,0.0,7.280000000000001,1
1.0199999999999996,5.0,0.0,5.099999999999994,1
4.74,14.0,0.0,66.36,1
1.0499999999999998,5.0,0.05,4.989999999999995,0
1.3499999999999996,60.0,0.05,76.95,3
2.43,32.0,0.05,73.87,3
1.2699999999999996,5.0,0.0,6.349999999999994,1
1.08,19.0,0.05,19.489999999999995,0
0.9500000000000002,24.0,0.1,20.519999999999996,4
1.1899999999999995,22.0,0.05,24.870000000000005,0
1.0099999999999998,15.0,0.0,15.150000000000006,1
1.1399999999999997,4.0,0.05,4.329999999999998,0
0.5600000000000005,5.0,0.0,2.8000000000000114,1
3.02,12.0,0.0,36.24000000000001,1
0.5700000000000003,32.0,0.05,17.33,3
2.12,12.0,0.0,25.439999999999998,1
2.25,44.0,0.1,89.1,2
0.5499999999999998,11.0,0.0,6.049999999999997,1
0.9900000000000002,5.0,0.0,4.950000000000003,1
3.21,11.0,0.0,35.31,1
0.5899999999999999,13.0,0.0,7.670000000000002,1
0.8799999999999999,42.0,0.1,33.25999999999999,2
1.0300000000000002,33.0,0.05,32.28999999999999,3
3.02,10.0,0.0,30.200000000000003,1
1.17,29.0,0.05,32.22999999999999,3
0.5800000000000001,3.0,0.0,1.740000000000009,1
0.6299999999999999,5.0,0.0,3.1500000000000057,1
2.45,5.0,0.1,11.019999999999996,4
1.0099999999999998,6.999999999999998,0.0,7.069999999999993,1
1.6899999999999995,15.0,0.0,25.349999999999994,1
3.31,9.0,0.0,29.789999999999992,1
1.5899999999999999,8.0,0.0,12.719999999999999,1
3.31,31.0,0.05,97.48,3
3.23,4.0,0.0,12.920000000000002,1
1.0999999999999996,8.0,0.0,8.799999999999997,1
4.48,10.0,0.0,44.8,1
1.1600000000000001,6.0,0.0,6.959999999999994,1
3.43,3.0,0.0,10.289999999999992,1
1.08,8.0,0.0,8.64,1
2.38,10.0,0.0,23.799999999999997,1
2.0500000000000003,6.0,0.0,12.299999999999997,1
2.22,5.0,0.0,11.099999999999994,1
2.27,3.0,0.0,6.810000000000002,1
0.96,2.0,0.0,1.9199999999999875,1
0.9900000000000002,5.0,0.0,4.950000000000003,1
1.1600000000000001,10.0,0.0,11.599999999999994,1
1.1399999999999997,1.0,0.0,1.1399999999999864,1
0.6600000000000001,8.0,0.05,5.019999999999996,0
0.4900000000000002,8.0,0.0,3.9199999999999875,1
2.1,49.0,0.05,97.76,3
3.12,12.0,0.0,37.44,1
1.6899999999999995,9.0,0.0,15.210000000000008,1
1.4800000000000004,52.0,0.1,69.26,2
1.5899999999999999,6.0,0.0,9.539999999999992,1
0.8700000000000001,53.0,0.1,41.5,2
0.7400000000000002,9.0,0.05,6.329999999999998,0
1.8600000000000003,1.0,0.0,1.8600000000000136,1
4.22,5.0,0.0,21.099999999999994,1
2.85,31.0,0.05,83.93,3
0.9299999999999997,12.0,0.0,11.159999999999997,1
1.63,4.0,0.0,6.519999999999996,1
1.42,10.0,0.0,14.200000000000003,1
3.27,28.0,0.1,82.4,4
0.45999999999999996,1.0,0.0,0.46000000000000796,1
1.7000000000000002,23.0,0.05,37.150000000000006,0
1.0499999999999998,1.0,0.0,1.0500000000000114,1
3.29,2.0,0.05,6.25,0
1.2599999999999998,45.0,0.1,51.03,2
0.45999999999999996,8.0,0.0,3.680000000000007,1
0.6600000000000001,17.0,0.05,10.659999999999997,0
1.9299999999999993,11.0,0.05,20.17,0
3.11,2.0,0.0,6.219999999999999,1
0.4900000000000002,12.0,0.0,5.8799999999999955,1
5.03,2.0,0.0,10.060000000000002,1
4.22,3.0,0.0,12.659999999999997,1
0.5899999999999999,10.0,0.05,5.599999999999994,0
1.5499999999999998,15.0,0.0,23.25,1
3.12,15.0,0.0,46.8,1
2.63,57.0,0.05,142.41,3
3.11,1.0,0.0,3.1100000000000136,1
2.93,2.0,0.0,5.859999999999999,1
0.9800000000000004,33.0,0.1,29.11,2
0.5899999999999999,5.0,0.0,2.9499999999999886,1
2.21,12.0,0.0,26.519999999999996,1
3.33,14.0,0.0,46.620000000000005,1
2.45,8.0,0.0,19.599999999999994,1
3.11,10.0,0.0,31.099999999999994,1
1.8600000000000003,3.0,0.0,5.579999999999998,1
0.96,9.0,0.0,8.64,1
1.2400000000000002,25.0,0.05,29.450000000000003,0
3.21,15.0,0.0,48.150000000000006,1
1.7999999999999998,6.999999999999998,0.0,12.599999999999994,1
0.5600000000000005,12.0,0.0,6.719999999999999,1
0.6100000000000003,12.0,0.0,7.319999999999993,1
0.45999999999999996,8.0,0.0,3.680000000000007,1
2.14,37.0,0.05,75.22,3
0.5899999999999999,15.0,0.0,8.849999999999994,1
1.3100000000000005,1.0,0.0,1.3100000000000023,1
1.42,6.999999999999998,0.0,9.939999999999998,1
1.6100000000000003,9.0,0.0,14.489999999999995,1
2.03,36.0,0.05,69.43,3
2.38,13.0,0.0,30.939999999999998,1
1.9900000000000007,5.0,0.0,9.950000000000003,1
0.5499999999999998,14.0,0.0,7.700000000000003,1
1.21,10.0,0.0,12.099999999999994,1
2.95,27.0,0.05,75.67,0
0.7599999999999998,43.0,0.1,29.409999999999997,2
2.4,1.0,0.1,2.1599999999999966,4
0.8600000000000003,11.0,0.0,9.460000000000008,1
0.5700000000000003,8.0,0.0,4.560000000000002,1
2.93,6.999999999999998,0.0,20.510000000000005,1
1.37,14.0,0.0,19.180000000000007,1
1.92,4.0,0.0,7.680000000000007,1
1.0899999999999999,10.0,0.0,10.900000000000006,1
1.4900000000000002,6.0,0.0,8.939999999999998,1
0.7199999999999998,51.0,0.1,33.05,2
0.6299999999999999,57.0,0.1,32.31999999999999,2
0.5899999999999999,10.0,0.0,5.900000000000006,1
2.45,6.0,0.0,14.700000000000003,1
0.8899999999999997,12.0,0.0,10.680000000000007,1
1.38,13.0,0.0,17.939999999999998,1
2.39,8.0,0.1,17.210000000000008,4
0.6100000000000003,3.0,0.0,1.8300000000000125,1
0.5800000000000001,9.0,0.0,5.219999999999999,1
0.5999999999999996,42.0,0.05,23.939999999999998,3
1.8600000000000003,11.0,0.0,20.460000000000008,1
1.9900000000000007,11.0,0.0,21.89,1
2.18,43.0,0.05,89.05,3
2.27,1.0,0.0,2.2700000000000102,1
1.6100000000000003,1.0,0.0,1.6100000000000136,1
0.4900000000000002,1.0,0.0,0.4900000000000091,1
1.1899999999999995,4.0,0.0,4.760000000000005,1
2.14,42.0,0.1,80.89,2
0.6600000000000001,32.0,0.05,20.060000000000002,3
2.39,44.0,0.1,94.64,2
1.0099999999999998,24.0,0.05,23.03,0
1.3899999999999997,36.0,0.05,47.53999999999999,3
1.9400000000000004,2.0,0.0,3.8799999999999955,1
0.9900000000000002,6.999999999999998,0.0,6.930000000000007,1
0.7800000000000002,20.0,0.05,14.819999999999993,0
0.9299999999999997,12.0,0.0,11.159999999999997,1
1.2999999999999998,42.0,0.1,49.14,2
3.31,13.0,0.0,43.03,1
3.23,5.0,0.0,16.150000000000006,1
2.45,4.0,0.0,9.799999999999997,1
2.31,10.0,0.0,23.099999999999994,1
0.5499999999999998,9.0,0.0,4.950000000000003,1
1.75,4.0,0.0,7.0,1
1.7300000000000004,18.0,0.1,28.03,4
2.19,14.0,0.0,30.659999999999997,1
1.6600000000000001,5.0,0.0,8.299999999999997,1
1.42,15.0,0.0,21.299999999999997,1
1.42,11.0,0.0,15.620000000000005,1
0.5499999999999998,2.0,0.0,1.0999999999999943,1
2.31,12.0,0.0,27.72,1
2.04,4.0,0.0,8.159999999999997,1
1.1600000000000001,2.0,0.0,2.319999999999993,1
0.8600000000000003,6.999999999999998,0.0,6.019999999999996,1
2.19,15.0,0.0,32.849999999999994,1
0.5700000000000003,5.0,0.0,2.8499999999999943,1
2.38,9.0,0.0,21.42,1
2.13,12.0,0.0,25.560000000000002,1
0.5600000000000005,9.0,0.0,5.040000000000006,1
1.2300000000000004,15.0,0.0,18.450000000000003,1
0.8600000000000003,2.0,0.0,1.7199999999999989,1
0.5300000000000002,15.0,0.05,7.549999999999997,0
0.9299999999999997,4.0,0.0,3.719999999999999,1
1.2699999999999996,20.0,0.05,24.129999999999995,0
0.5600000000000005,13.0,0.0,7.280000000000001,1
1.6100000000000003,47.0,0.1,68.1,2
1.0999999999999996,14.0,0.0,15.400000000000006,1
3.12,3.0,0.0,9.36,1
1.46,6.0,0.0,8.760000000000005,1
1.67,37.0,0.1,55.61,2
0.5499999999999998,5.0,0.0,2.75,1
1.9900000000000007,11.0,0.0,21.89,1
1.9900000000000007,32.0,0.05,60.5,3
1.2000000000000002,11.0,0.0,13.200000000000003,1
1.92,10.0,0.0,19.200000000000003,1
1.8600000000000003,11.0,0.0,20.460000000000008,1
2.27,9.0,0.0,20.430000000000007,1
0.9100000000000001,3.0,0.0,2.7299999999999898,1
0.9100000000000001,4.0,0.0,3.6399999999999864,1
2.0500000000000003,12.0,0.0,24.599999999999994,1
2.99,28.0,0.1,75.35,4
1.7999999999999998,9.0,0.0,16.200000000000003,1
1.0499999999999998,5.0,0.0,5.25,1
2.45,12.0,0.0,29.400000000000006,1
1.38,10.0,0.0,13.799999999999997,1
2.38,3.0,0.0,7.140000000000001,1
0.9900000000000002,4.0,0.0,3.960000000000008,1
1.3100000000000005,12.0,0.0,15.719999999999999,1
0.9100000000000001,1.0,0.0,0.9099999999999966,1
0.9299999999999997,19.0,0.05,16.789999999999992,0
2.34,11.0,0.0,25.739999999999995,1
3.46,13.0,0.0,44.97999999999999,1
2.32,59.0,0.1,123.19,2
1.8600000000000003,6.999999999999998,0.0,13.019999999999996,1
3.11,1.0,0.0,3.1100000000000136,1
1.6399999999999997,13.0,0.0,21.319999999999993,1
2.12,4.0,0.0,8.480000000000004,1
1.7400000000000002,13.0,0.0,22.620000000000005,1
2.6,32.0,0.05,79.04,3
2.45,12.0,0.0,29.400000000000006,1
2.35,14.0,0.0,32.900000000000006,1
3.31,15.0,0.0,49.650000000000006,1
0.8600000000000003,6.0,0.0,5.159999999999997,1
1.1399999999999997,9.0,0.0,10.260000000000005,1
0.7000000000000002,23.0,0.05,15.289999999999992,0
2.68,21.0,0.05,53.47,0
1.38,5.0,0.0,6.900000000000006,1
1.6899999999999995,5.0,0.0,8.450000000000003,1
1.1899999999999995,6.0,0.0,7.140000000000001,1
2.2,19.0,0.05,39.71000000000001,0
2.18,45.0,0.1,88.29,2
3.11,13.0,0.0,40.43000000000001,1
1.8600000000000003,2.0,0.0,3.719999999999999,1
0.8899999999999997,5.0,0.0,4.450000000000003,1
1.04,2.0,0.0,2.0800000000000125,1
2.78,26.0,0.05,68.67,0
2.31,2.0,0.0,4.6200000000000045,1
2.93,11.0,0.0,32.22999999999999,1
1.71,10.0,0.0,17.099999999999994,1
3.89,6.999999999999998,0.05,25.870000000000005,0
2.38,6.999999999999998,0.0,16.659999999999997,1
3.67,10.0,0.0,36.7,1
1.6399999999999997,9.0,0.05,14.019999999999996,0
0.4900000000000002,12.0,0.0,5.8799999999999955,1
0.45999999999999996,12.0,0.0,5.519999999999996,1
1.0499999999999998,3.0,0.0,3.1500000000000057,1
2.35,5.0,0.0,11.75,1
1.2300000000000004,13.0,0.0,15.989999999999995,1
1.2400000000000002,6.999999999999998,0.0,8.680000000000007,1
0.41999999999999993,23.0,0.05,9.180000000000007,0
1.7800000000000002,4.0,0.05,6.760000000000005,0
1.63,45.0,0.05,69.68,3
0.4500000000000002,26.0,0.1,10.530000000000001,4
2.34,10.0,0.0,23.400000000000006,1
0.46999999999999975,9.0,0.0,4.230000000000004,1
1.4900000000000002,61.0,0.05,86.35,3
0.5800000000000001,11.0,0.0,6.3799999999999955,1
3.31,8.0,0.0,26.480000000000004,1
1.46,10.0,0.0,14.599999999999994,1
0.6100000000000003,13.0,0.0,7.930000000000007,1
3.46,3.0,0.0,10.379999999999995,1
0.8600000000000003,6.999999999999998,0.0,6.019999999999996,1
1.2599999999999998,15.0,0.0,18.900000000000006,1
3.12,14.0,0.0,43.68000000000001,1
0.5600000000000005,3.0,0.0,1.6800000000000068,1
3.43,2.0,0.0,6.859999999999999,1
1.2400000000000002,1.0,0.0,1.240000000000009,1
2.04,9.0,0.0,18.36,1
1.4299999999999997,17.0,0.05,23.090000000000003,0
1.5099999999999998,48.0,0.05,68.86,3
3.23,1.0,0.0,3.2299999999999898,1
0.3899999999999997,9.0,0.05,3.3300000000000125,0
0.9299999999999997,6.0,0.0,5.579999999999998,1
3.23,13.0,0.0,41.99000000000001,1
4.32,1.0,0.0,4.319999999999993,1
0.9299999999999997,9.0,0.0,8.370000000000005,1
1.6100000000000003,6.0,0.0,9.659999999999997,1
1.71,3.0,0.0,5.1299999999999955,1
0.6500000000000004,8.0,0.0,5.200000000000003,1
1.3100000000000005,15.0,0.0,19.650000000000006,1
2.0500000000000003,14.0,0.0,28.700000000000003,1
1.2000000000000002,5.0,0.0,6.0,1
1.38,10.0,0.0,13.799999999999997,1
0.8600000000000003,8.0,0.05,6.540000000000006,0
0.8899999999999997,6.0,0.0,5.340000000000003,1
3.21,12.0,0.0,38.52000000000001,1
1.42,6.999999999999998,0.0,9.939999999999998,1
0.5499999999999998,8.0,0.0,4.400000000000006,1
0.7000000000000002,27.0,0.05,17.950000000000003,0
1.9900000000000007,6.0,0.0,11.939999999999998,1
1.33,2.0,0.0,2.6599999999999966,1
3.31,8.0,0.0,26.480000000000004,1
1.8600000000000003,11.0,0.0,20.460000000000008,1
0.54,6.0,0.05,3.0800000000000125,0
0.46999999999999975,11.0,0.0,5.170000000000002,1
0.4900000000000002,12.0,0.0,5.8799999999999955,1
1.9900000000000007,2.0,0.0,3.9799999999999898,1
1.9600000000000004,24.0,0.1,42.34,4
1.9400000000000004,2.0,0.0,3.8799999999999955,1
2.45,8.0,0.0,19.599999999999994,1
3.23,6.0,0.0,19.379999999999995,1
1.63,12.0,0.0,19.560000000000002,1
1.13,19.0,0.05,20.400000000000006,0
0.9900000000000002,14.0,0.0,13.86,1
0.5800000000000001,3.0,0.0,1.740000000000009,1
0.8899999999999997,11.0,0.0,9.789999999999992,1
0.9900000000000002,3.0,0.0,2.969999999999999,1
1.6399999999999997,1.0,0.0,1.6399999999999864,1
2.14,2.0,0.05,4.069999999999993,0
1.6899999999999995,11.0,0.0,18.590000000000003,1
0.5600000000000005,6.0,0.0,3.3600000000000136,1
3.46,12.0,0.0,41.52000000000001,1
2.21,9.0,0.0,19.89,1
1.1899999999999995,15.0,0.0,17.849999999999994,1
0.9900000000000002,5.0,0.0,4.950000000000003,1
0.9900000000000002,3.0,0.0,2.969999999999999,1
3.21,15.0,0.0,48.150000000000006,1
3.31,6.999999999999998,0.0,23.17,1
1.6399999999999997,9.0,0.0,14.760000000000005,1
1.2599999999999998,4.0,0.0,5.040000000000006,1
2.31,9.0,0.0,20.789999999999992,1
1.46,11.0,0.0,16.060000000000002,1
1.88,12.0,0.0,22.560000000000002,1
1.38,12.0,0.0,16.560000000000002,1
3.31,13.0,0.0,43.03,1
1.58,15.0,0.0,23.700000000000003,1
0.9299999999999997,6.999999999999998,0.0,6.510000000000005,1
1.04,4.0,0.0,4.159999999999982,1
2.76,12.0,0.05,31.460000000000008,0
3.33,5.0,0.0,16.650000000000006,1
0.8600000000000003,8.0,0.0,6.8799999999999955,1
